ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance
A-544,Source2,2,2016-03-02 07:14:41,2016-03-02 07:44:41,39.7806,-84.1635,0.01
A-545,Source2,3,2016-03-02 07:21:09,2016-03-02 07:51:09,39.7732,-84.1875,0.01
A-546,Source2,2,2016-03-02 07:28:18,2016-03-02 07:58:18,39.7786,-84.2047,0.01
A-547,Source2,2,2016-03-02 07:33:09,2016-03-02 08:03:09,39.793,-84.2061,0.01
A-548,Source2,3,2016-03-02 07:34:31,2016-03-02 08:04:31,39.7704,-84.1949,0.01
A-549,Source2,3,2016-03-02 07:43:20,2016-03-02 08:13:20,39.9764,-83.1192,0.01
A-550,Source2,3,2016-03-02 07:45:37,2016-03-02 08:15:37,39.6395,-84.2314,0.01
A-551,Source2,2,2016-03-02 07:44:58,2016-03-02 08:14:58,39.2326,-84.1593,0.01
A-552,Source2,2,2016-03-02 07:55:41,2016-03-02 08:25:41,39.7466,-84.2391,0.01
A-553,Source2,2,2016-03-02 08:21:01,2016-03-02 08:51:01,39.7428,-84.1825,0.01
A-554,Source2,2,2016-03-02 08:22:43,2016-03-02 08:52:43,39.7545,-84.1593,0.01
A-555,Source2,2,2016-03-02 08:22:11,2016-03-02 08:52:11,39.7499,-84.1394,0.01
A-556,Source2,3,2016-03-02 08:26:41,2016-03-02 08:56:41,40.1009,-82.9841,0.01
A-557,Source2,2,2016-03-02 08:34:44,2016-03-02 09:04:44,39.7728,-84.2019,0.0
A-558,Source2,2,2016-03-02 08:46:39,2016-03-02 09:16:39,39.4925,-84.1318,0.01
A-559,Source2,2,2016-03-02 08:52:44,2016-03-02 09:22:44,39.5709,-84.2517,0.01
A-560,Source2,2,2016-03-02 08:50:20,2016-03-02 09:20:20,39.8343,-82.7438,0.0
A-561,Source2,3,2016-03-02 09:03:36,2016-03-02 09:33:36,39.6228,-84.2299,0.01
A-562,Source2,3,2016-03-02 09:04:29,2016-03-02 09:34:29,39.4299,-84.0797,0.01
A-563,Source2,3,2016-03-02 09:00:30,2016-03-02 09:30:30,41.4074,-81.6468,0.01
A-564,Source2,3,2016-03-02 09:15:53,2016-03-02 09:45:53,41.4244,-81.5787,0.01
A-565,Source2,3,2016-03-02 10:46:46,2016-03-02 11:16:46,39.8922,-83.0392,0.01
A-566,Source2,2,2016-03-02 11:49:37,2016-03-02 12:19:37,41.0224,-83.6503,0.01
A-567,Source2,2,2016-03-03 05:28:48,2016-03-03 05:58:48,39.7421,-84.187,0.01
A-568,Source2,2,2016-03-03 05:48:00,2016-03-03 06:18:00,39.9053,-82.9687,0.01
A-569,Source2,2,2016-03-03 05:57:08,2016-03-03 06:27:08,39.7826,-84.1787,0.01
A-570,Source2,3,2016-03-03 06:07:20,2016-03-03 06:37:20,40.0076,-82.9122,0.01
A-571,Source2,2,2016-03-03 06:20:57,2016-03-03 06:50:57,39.4475,-84.1912,0.0
A-572,Source2,2,2016-03-03 06:27:16,2016-03-03 06:57:16,39.7877,-84.1734,0.01
A-573,Source2,2,2016-03-03 06:36:10,2016-03-03 07:06:10,39.4263,-83.6246,0.01
A-574,Source2,3,2016-03-03 06:46:45,2016-03-03 07:16:45,39.9783,-82.8526,0.01
A-575,Source2,3,2016-03-03 06:53:33,2016-03-03 07:23:33,39.8418,-84.1896,0.01
A-576,Source2,3,2016-03-03 06:52:49,2016-03-03 07:22:49,39.9536,-82.959,0.01
A-577,Source2,2,2016-03-03 07:01:50,2016-03-03 07:31:50,40.0531,-83.0496,0.01
A-578,Source2,3,2016-03-03 07:00:46,2016-03-03 07:30:46,39.9369,-82.8787,0.01
A-579,Source2,2,2016-03-03 07:14:41,2016-03-03 07:44:41,39.7806,-84.1635,0.01
A-580,Source2,3,2016-03-03 07:21:09,2016-03-03 07:51:09,39.7732,-84.1875,0.01
A-581,Source2,2,2016-03-03 07:28:18,2016-03-03 07:58:18,39.7786,-84.2047,0.01
A-582,Source2,2,2016-03-03 07:33:09,2016-03-03 08:03:09,39.793,-84.2061,0.01
A-583,Source2,3,2016-03-03 07:34:31,2016-03-03 08:04:31,39.7704,-84.1949,0.01
A-584,Source2,3,2016-03-03 07:43:20,2016-03-03 08:13:20,39.9764,-83.1192,0.01
A-585,Source2,3,2016-03-03 07:45:37,2016-03-03 08:15:37,39.6395,-84.2314,0.01
A-586,Source2,2,2016-03-03 07:44:58,2016-03-03 08:14:58,39.2326,-84.1593,0.01
A-587,Source2,2,2016-03-03 07:55:41,2016-03-03 08:25:41,39.7466,-84.2391,0.01
A-588,Source2,2,2016-03-03 08:21:01,2016-03-03 08:51:01,39.7428,-84.1825,0.01
A-589,Source2,2,2016-03-03 08:22:43,2016-03-03 08:52:43,39.7545,-84.1593,0.01
A-590,Source2,2,2016-03-03 08:22:11,2016-03-03 08:52:11,39.7499,-84.1394,0.01
A-591,Source2,3,2016-03-03 08:26:41,2016-03-03 08:56:41,40.1009,-82.9841,0.01
A-592,Source2,2,2016-03-03 08:34:44,2016-03-03 09:04:44,39.7728,-84.2019,0.0
A-593,Source2,2,2016-03-03 08:46:39,2016-03-03 09:16:39,39.4925,-84.1318,0.01
A-594,Source2,2,2016-03-03 08:52:44,2016-03-03 09:22:44,39.5709,-84.2517,0.01
A-595,Source2,2,2016-03-03 08:50:20,2016-03-03 09:20:20,39.8343,-82.7438,0.0
A-596,Source2,3,2016-03-03 09:03:36,2016-03-03 09:33:36,39.6228,-84.2299,0.01
A-597,Source2,3,2016-03-03 09:04:29,2016-03-03 09:34:29,39.4299,-84.0797,0.01
A-598,Source2,3,2016-03-03 09:00:30,2016-03-03 09:30:30,41.4074,-81.6468,0.01
A-599,Source2,3,2016-03-03 09:15:53,2016-03-03 09:45:53,41.4244,-81.5787,0.01
A-600,Source2,3,2016-03-03 10:46:46,2016-03-03 11:16:46,39.8922,-83.0392,0.01
A-601,Source2,2,2016-03-03 11:49:37,2016-03-03 12:19:37,41.0224,-83.6503,0.01
A-602,Source2,2,2016-03-04 05:28:48,2016-03-04 05:58:48,39.7421,-84.187,0.01
A-603,Source2,2,2016-03-04 05:48:00,2016-03-04 06:18:00,39.9053,-82.9687,0.01
A-604,Source2,2,2016-03-04 05:57:08,2016-03-04 06:27:08,39.7826,-84.1787,0.01
A-605,Source2,3,2016-03-04 06:07:20,2016-03-04 06:37:20,40.0076,-82.9122,0.01
A-606,Source2,2,2016-03-04 06:20:57,2016-03-04 06:50:57,39.4475,-84.1912,0.0
A-607,Source2,2,2016-03-04 06:27:16,2016-03-04 06:57:16,39.7877,-84.1734,0.01
A-608,Source2,2,2016-03-04 06:36:10,2016-03-04 07:06:10,39.4263,-83.6246,0.01
A-609,Source2,3,2016-03-04 06:46:45,2016-03-04 07:16:45,39.9783,-82.8526,0.01
A-610,Source2,3,2016-03-04 06:53:33,2016-03-04 07:23:33,39.8418,-84.1896,0.01
A-611,Source2,3,2016-03-04 06:52:49,2016-03-04 07:22:49,39.9536,-82.959,0.01
A-612,Source2,2,2016-03-04 07:01:50,2016-03-04 07:31:50,40.0531,-83.0496,0.01
A-613,Source2,3,2016-03-04 07:00:46,2016-03-04 07:30:46,39.9369,-82.8787,0.01
A-614,Source2,2,2016-03-04 07:14:41,2016-03-04 07:44:41,39.7806,-84.1635,0.01
A-615,Source2,3,2016-03-04 07:21:09,2016-03-04 07:51:09,39.7732,-84.1875,0.01
A-616,Source2,2,2016-03-04 07:28:18,2016-03-04 07:58:18,39.7786,-84.2047,0.01
A-617,Source2,2,2016-03-04 07:33:09,2016-03-04 08:03:09,39.793,-84.2061,0.01
A-618,Source2,3,2016-03-04 07:34:31,2016-03-04 08:04:31,39.7704,-84.1949,0.01
A-619,Source2,3,2016-03-04 07:43:20,2016-03-04 08:13:20,39.9764,-83.1192,0.01
A-620,Source2,3,2016-03-04 07:45:37,2016-03-04 08:15:37,39.6395,-84.2314,0.01
A-621,Source2,2,2016-03-04 07:44:58,2016-03-04 08:14:58,39.2326,-84.1593,0.01
A-622,Source2,2,2016-03-04 07:55:41,2016-03-04 08:25:41,39.7466,-84.2391,0.01
A-623,Source2,2,2016-03-04 08:21:01,2016-03-04 08:51:01,39.7428,-84.1825,0.01
A-624,Source2,2,2016-03-04 08:22:43,2016-03-04 08:52:43,39.7545,-84.1593,0.01
A-625,Source2,2,2016-03-04 08:22:11,2016-03-04 08:52:11,39.7499,-84.1394,0.01
A-626,Source2,3,2016-03-04 08:26:41,2016-03-04 08:56:41,40.1009,-82.9841,0.01
A-627,Source2,2,2016-03-04 08:34:44,2016-03-04 09:04:44,39.7728,-84.2019,0.0
A-628,Source2,2,2016-03-04 08:46:39,2016-03-04 09:16:39,39.4925,-84.1318,0.01
A-629,Source2,2,2016-03-04 08:52:44,2016-03-04 09:22:44,39.5709,-84.2517,0.01
A-630,Source2,2,2016-03-04 08:50:20,2016-03-04 09:20:20,39.8343,-82.7438,0.0
A-631,Source2,3,2016-03-04 09:03:36,2016-03-04 09:33:36,39.6228,-84.2299,0.01
A-632,Source2,3,2016-03-04 09:04:29,2016-03-04 09:34:29,39.4299,-84.0797,0.01
A-633,Source2,3,2016-03-04 09:00:30,2016-03-04 09:30:30,41.4074,-81.6468,0.01
A-634,Source2,3,2016-03-04 09:15:53,2016-03-04 09:45:53,41.4244,-81.5787,0.01
A-635,Source2,3,2016-03-04 10:46:46,2016-03-04 11:16:46,39.8922,-83.0392,0.01
A-636,Source2,2,2016-03-04 11:49:37,2016-03-04 12:19:37,41.0224,-83.6503,0.01
A-637,Source2,2,2016-03-07 05:28:48,2016-03-07 05:58:48,39.7421,-84.187,0.01
A-638,Source2,2,2016-03-07 05:48:00,2016-03-07 06:18:00,39.9053,-82.9687,0.01
A-639,Source2,2,2016-03-07 05:57:08,2016-03-07 06:27:08,39.7826,-84.1787,0.01
A-640,Source2,3,2016-03-07 06:07:20,2016-03-07 06:37:20,40.0076,-82.9122,0.01
A-641,Source2,2,2016-03-07 06:20:57,2016-03-07 06:50:57,39.4475,-84.1912,0.0
A-642,Source2,2,2016-03-07 06:27:16,2016-03-07 06:57:16,39.7877,-84.1734,0.01
A-643,Source2,2,2016-03-07 06:36:10,2016-03-07 07:06:10,39.4263,-83.6246,0.01
A-644,Source2,3,2016-03-07 06:46:45,2016-03-07 07:16:45,39.9783,-82.8526,0.01
A-645,Source2,3,2016-03-07 06:53:33,2016-03-07 07:23:33,39.8418,-84.1896,0.01
A-646,Source2,3,2016-03-07 06:52:49,2016-03-07 07:22:49,39.9536,-82.959,0.01
A-647,Source2,2,2016-03-07 07:01:50,2016-03-07 07:31:50,40.0531,-83.0496,0.01
A-648,Source2,3,2016-03-07 07:00:46,2016-03-07 07:30:46,39.9369,-82.8787,0.01
A-649,Source2,2,2016-03-07 07:14:41,2016-03-07 07:44:41,39.7806,-84.1635,0.01
A-650,Source2,3,2016-03-07 07:21:09,2016-03-07 07:51:09,39.7732,-84.1875,0.01
A-651,Source2,2,2016-03-07 07:28:18,2016-03-07 07:58:18,39.7786,-84.2047,0.01
A-652,Source2,2,2016-03-07 07:33:09,2016-03-07 08:03:09,39.793,-84.2061,0.01
A-653,Source2,3,2016-03-07 07:34:31,2016-03-07 08:04:31,39.7704,-84.1949,0.01
A-654,Source2,3,2016-03-07 07:43:20,2016-03-07 08:13:20,39.9764,-83.1192,0.01
A-655,Source2,3,2016-03-07 07:45:37,2016-03-07 08:15:37,39.6395,-84.2314,0.01
A-656,Source2,2,2016-03-07 07:44:58,2016-03-07 08:14:58,39.2326,-84.1593,0.01
A-657,Source2,2,2016-03-07 07:55:41,2016-03-07 08:25:41,39.7466,-84.2391,0.01
A-658,Source2,2,2016-03-07 08:21:01,2016-03-07 08:51:01,39.7428,-84.1825,0.01
A-659,Source2,2,2016-03-07 08:22:43,2016-03-07 08:52:43,39.7545,-84.1593,0.01
A-660,Source2,2,2016-03-07 08:22:11,2016-03-07 08:52:11,39.7499,-84.1394,0.01
A-661,Source2,3,2016-03-07 08:26:41,2016-03-07 08:56:41,40.1009,-82.9841,0.01
A-662,Source2,2,2016-03-07 08:34:44,2016-03-07 09:04:44,39.7728,-84.2019,0.0
A-663,Source2,2,2016-03-07 08:46:39,2016-03-07 09:16:39,39.4925,-84.1318,0.01
A-664,Source2,2,2016-03-07 08:52:44,2016-03-07 09:22:44,39.5709,-84.2517,0.01
A-665,Source2,2,2016-03-07 08:50:20,2016-03-07 09:20:20,39.8343,-82.7438,0.0
A-666,Source2,3,2016-03-07 09:03:36,2016-03-07 09:33:36,39.6228,-84.2299,0.01
A-667,Source2,3,2016-03-07 09:04:29,2016-03-07 09:34:29,39.4299,-84.0797,0.01
A-668,Source2,3,2016-03-07 09:00:30,2016-03-07 09:30:30,41.4074,-81.6468,0.01
A-669,Source2,3,2016-03-07 09:15:53,2016-03-07 09:45:53,41.4244,-81.5787,0.01
A-670,Source2,3,2016-03-07 10:46:46,2016-03-07 11:16:46,39.8922,-83.0392,0.01
A-671,Source2,2,2016-03-07 11:49:37,2016-03-07 12:19:37,41.0224,-83.6503,0.01
A-672,Source2,2,2016-03-08 05:28:48,2016-03-08 05:58:48,39.7421,-84.187,0.01
A-673,Source2,2,2016-03-08 05:48:00,2016-03-08 06:18:00,39.9053,-82.9687,0.01
A-674,Source2,2,2016-03-08 05:57:08,2016-03-08 06:27:08,39.7826,-84.1787,0.01
A-675,Source2,3,2016-03-08 06:07:20,2016-03-08 06:37:20,40.0076,-82.9122,0.01
A-676,Source2,2,2016-03-08 06:20:57,2016-03-08 06:50:57,39.4475,-84.1912,0.0
A-677,Source2,2,2016-03-08 06:27:16,2016-03-08 06:57:16,39.7877,-84.1734,0.01
A-678,Source2,2,2016-03-08 06:36:10,2016-03-08 07:06:10,39.4263,-83.6246,0.01
A-679,Source2,3,2016-03-08 06:46:45,2016-03-08 07:16:45,39.9783,-82.8526,0.01
A-680,Source2,3,2016-03-08 06:53:33,2016-03-08 07:23:33,39.8418,-84.1896,0.01
A-681,Source2,3,2016-03-08 06:52:49,2016-03-08 07:22:49,39.9536,-82.959,0.01
A-682,Source2,2,2016-03-08 07:01:50,2016-03-08 07:31:50,40.0531,-83.0496,0.01
A-683,Source2,3,2016-03-08 07:00:46,2016-03-08 07:30:46,39.9369,-82.8787,0.01
A-684,Source2,2,2016-03-08 07:14:41,2016-03-08 07:44:41,39.7806,-84.1635,0.01
A-685,Source2,3,2016-03-08 07:21:09,2016-03-08 07:51:09,39.7732,-84.1875,0.01
A-686,Source2,2,2016-03-08 07:28:18,2016-03-08 07:58:18,39.7786,-84.2047,0.01
A-687,Source2,2,2016-03-08 07:33:09,2016-03-08 08:03:09,39.793,-84.2061,0.01
A-688,Source2,3,2016-03-08 07:34:31,2016-03-08 08:04:31,39.7704,-84.1949,0.01
A-689,Source2,3,2016-03-08 07:43:20,2016-03-08 08:13:20,39.9764,-83.1192,0.01
A-690,Source2,3,2016-03-08 07:45:37,2016-03-08 08:15:37,39.6395,-84.2314,0.01
A-691,Source2,2,2016-03-08 07:44:58,2016-03-08 08:14:58,39.2326,-84.1593,0.01
A-692,Source2,2,2016-03-08 07:55:41,2016-03-08 08:25:41,39.7466,-84.2391,0.01
A-693,Source2,2,2016-03-08 08:21:01,2016-03-08 08:51:01,39.7428,-84.1825,0.01
A-694,Source2,2,2016-03-08 08:22:43,2016-03-08 08:52:43,39.7545,-84.1593,0.01
A-695,Source2,2,2016-03-08 08:22:11,2016-03-08 08:52:11,39.7499,-84.1394,0.01
A-696,Source2,3,2016-03-08 08:26:41,2016-03-08 08:56:41,40.1009,-82.9841,0.01
A-697,Source2,2,2016-03-08 08:34:44,2016-03-08 09:04:44,39.7728,-84.2019,0.0
A-698,Source2,2,2016-03-08 08:46:39,2016-03-08 09:16:39,39.4925,-84.1318,0.01
A-699,Source2,2,2016-03-08 08:52:44,2016-03-08 09:22:44,39.5709,-84.2517,0.01
A-700,Source2,2,2016-03-08 08:50:20,2016-03-08 09:20:20,39.8343,-82.7438,0.0
A-701,Source2,3,2016-03-08 09:03:36,2016-03-08 09:33:36,39.6228,-84.2299,0.01
A-702,Source2,3,2016-03-08 09:04:29,2016-03-08 09:34:29,39.4299,-84.0797,0.01
A-703,Source2,3,2016-03-08 09:00:30,2016-03-08 09:30:30,41.4074,-81.6468,0.01
A-704,Source2,3,2016-03-08 09:15:53,2016-03-08 09:45:53,41.4244,-81.5787,0.01
A-705,Source2,3,2016-03-08 10:46:46,2016-03-08 11:16:46,39.8922,-83.0392,0.01
A-706,Source2,2,2016-03-08 11:49:37,2016-03-08 12:19:37,41.0224,-83.6503,0.01
A-707,Source2,2,2016-03-09 05:28:48,2016-03-09 05:58:48,39.7421,-84.187,0.01
A-708,Source2,2,2016-03-09 05:48:00,2016-03-09 06:18:00,39.9053,-82.9687,0.01
A-709,Source2,2,2016-03-09 05:57:08,2016-03-09 06:27:08,39.7826,-84.1787,0.01
A-710,Source2,3,2016-03-09 06:07:20,2016-03-09 06:37:20,40.0076,-82.9122,0.01
A-711,Source2,2,2016-03-09 06:20:57,2016-03-09 06:50:57,39.4475,-84.1912,0.0
A-712,Source2,2,2016-03-09 06:27:16,2016-03-09 06:57:16,39.7877,-84.1734,0.01
A-713,Source2,2,2016-03-09 06:36:10,2016-03-09 07:06:10,39.4263,-83.6246,0.01
A-714,Source2,3,2016-03-09 06:46:45,2016-03-09 07:16:45,39.9783,-82.8526,0.01
A-715,Source2,3,2016-03-09 06:53:33,2016-03-09 07:23:33,39.8418,-84.1896,0.01
A-716,Source2,3,2016-03-09 06:52:49,2016-03-09 07:22:49,39.9536,-82.959,0.01
A-717,Source2,2,2016-03-09 07:01:50,2016-03-09 07:31:50,40.0531,-83.0496,0.01
A-718,Source2,3,2016-03-09 07:00:46,2016-03-09 07:30:46,39.9369,-82.8787,0.01
A-719,Source2,2,2016-03-09 07:14:41,2016-03-09 07:44:41,39.7806,-84.1635,0.01
A-720,Source2,3,2016-03-09 07:21:09,2016-03-09 07:51:09,39.7732,-84.1875,0.01
A-721,Source2,2,2016-03-09 07:28:18,2016-03-09 07:58:18,39.7786,-84.2047,0.01
A-722,Source2,2,2016-03-09 07:33:09,2016-03-09 08:03:09,39.793,-84.2061,0.01
A-723,Source2,3,2016-03-09 07:34:31,2016-03-09 08:04:31,39.7704,-84.1949,0.01
A-724,Source2,3,2016-03-09 07:43:20,2016-03-09 08:13:20,39.9764,-83.1192,0.01
A-725,Source2,3,2016-03-09 07:45:37,2016-03-09 08:15:37,39.6395,-84.2314,0.01
A-726,Source2,2,2016-03-09 07:44:58,2016-03-09 08:14:58,39.2326,-84.1593,0.01
A-727,Source2,2,2016-03-09 07:55:41,2016-03-09 08:25:41,39.7466,-84.2391,0.01
A-728,Source2,2,2016-03-09 08:21:01,2016-03-09 08:51:01,39.7428,-84.1825,0.01
A-729,Source2,2,2016-03-09 08:22:43,2016-03-09 08:52:43,39.7545,-84.1593,0.01
A-730,Source2,2,2016-03-09 08:22:11,2016-03-09 08:52:11,39.7499,-84.1394,0.01
A-731,Source2,3,2016-03-09 08:26:41,2016-03-09 08:56:41,40.1009,-82.9841,0.01
A-732,Source2,2,2016-03-09 08:34:44,2016-03-09 09:04:44,39.7728,-84.2019,0.0
A-733,Source2,2,2016-03-09 08:46:39,2016-03-09 09:16:39,39.4925,-84.1318,0.01
A-734,Source2,2,2016-03-09 08:52:44,2016-03-09 09:22:44,39.5709,-84.2517,0.01
A-735,Source2,2,2016-03-09 08:50:20,2016-03-09 09:20:20,39.8343,-82.7438,0.0
A-736,Source2,3,2016-03-09 09:03:36,2016-03-09 09:33:36,39.6228,-84.2299,0.01
A-737,Source2,3,2016-03-09 09:04:29,2016-03-09 09:34:29,39.4299,-84.0797,0.01
A-738,Source2,3,2016-03-09 09:00:30,2016-03-09 09:30:30,41.4074,-81.6468,0.01
A-739,Source2,3,2016-03-09 09:15:53,2016-03-09 09:45:53,41.4244,-81.5787,0.01
A-740,Source2,3,2016-03-09 10:46:46,2016-03-09 11:16:46,39.8922,-83.0392,0.01
A-741,Source2,2,2016-03-09 11:49:37,2016-03-09 12:19:37,41.0224,-83.6503,0.01
A-742,Source2,2,2016-03-10 05:28:48,2016-03-10 05:58:48,39.7421,-84.187,0.01
A-743,Source2,2,2016-03-10 05:48:00,2016-03-10 06:18:00,39.9053,-82.9687,0.01
A-744,Source2,2,2016-03-10 05:57:08,2016-03-10 06:27:08,39.7826,-84.1787,0.01
A-745,Source2,3,2016-03-10 06:07:20,2016-03-10 06:37:20,40.0076,-82.9122,0.01
A-746,Source2,2,2016-03-10 06:20:57,2016-03-10 06:50:57,39.4475,-84.1912,0.0
A-747,Source2,2,2016-03-10 06:27:16,2016-03-10 06:57:16,39.7877,-84.1734,0.01
A-748,Source2,2,2016-03-10 06:36:10,2016-03-10 07:06:10,39.4263,-83.6246,0.01
A-749,Source2,3,2016-03-10 06:46:45,2016-03-10 07:16:45,39.9783,-82.8526,0.01
A-750,Source2,3,2016-03-10 06:53:33,2016-03-10 07:23:33,39.8418,-84.1896,0.01
A-751,Source2,3,2016-03-10 06:52:49,2016-03-10 07:22:49,39.9536,-82.959,0.01
A-752,Source2,2,2016-03-10 07:01:50,2016-03-10 07:31:50,40.0531,-83.0496,0.01
A-753,Source2,3,2016-03-10 07:00:46,2016-03-10 07:30:46,39.9369,-82.8787,0.01
A-754,Source2,2,2016-03-10 07:14:41,2016-03-10 07:44:41,39.7806,-84.1635,0.01
A-755,Source2,3,2016-03-10 07:21:09,2016-03-10 07:51:09,39.7732,-84.1875,0.01
A-756,Source2,2,2016-03-10 07:28:18,2016-03-10 07:58:18,39.7786,-84.2047,0.01
A-757,Source2,2,2016-03-10 07:33:09,2016-03-10 08:03:09,39.793,-84.2061,0.01
A-758,Source2,3,2016-03-10 07:34:31,2016-03-10 08:04:31,39.7704,-84.1949,0.01
A-759,Source2,3,2016-03-10 07:43:20,2016-03-10 08:13:20,39.9764,-83.1192,0.01
A-760,Source2,3,2016-03-10 07:45:37,2016-03-10 08:15:37,39.6395,-84.2314,0.01
A-761,Source2,2,2016-03-10 07:44:58,2016-03-10 08:14:58,39.2326,-84.1593,0.01
A-762,Source2,2,2016-03-10 07:55:41,2016-03-10 08:25:41,39.7466,-84.2391,0.01
A-763,Source2,2,2016-03-10 08:21:01,2016-03-10 08:51:01,39.7428,-84.1825,0.01
A-764,Source2,2,2016-03-10 08:22:43,2016-03-10 08:52:43,39.7545,-84.1593,0.01
A-765,Source2,2,2016-03-10 08:22:11,2016-03-10 08:52:11,39.7499,-84.1394,0.01
A-766,Source2,3,2016-03-10 08:26:41,2016-03-10 08:56:41,40.1009,-82.9841,0.01
A-767,Source2,2,2016-03-10 08:34:44,2016-03-10 09:04:44,39.7728,-84.2019,0.0
A-768,Source2,2,2016-03-10 08:46:39,2016-03-10 09:16:39,39.4925,-84.1318,0.01
A-769,Source2,2,2016-03-10 08:52:44,2016-03-10 09:22:44,39.5709,-84.2517,0.01
A-770,Source2,2,2016-03-10 08:50:20,2016-03-10 09:20:20,39.8343,-82.7438,0.0
A-771,Source2,3,2016-03-10 09:03:36,2016-03-10 09:33:36,39.6228,-84.2299,0.01
A-772,Source2,3,2016-03-10 09:04:29,2016-03-10 09:34:29,39.4299,-84.0797,0.01
A-773,Source2,3,2016-03-10 09:00:30,2016-03-10 09:30:30,41.4074,-81.6468,0.01
A-774,Source2,3,2016-03-10 09:15:53,2016-03-10 09:45:53,41.4244,-81.5787,0.01
A-775,Source2,3,2016-03-10 10:46:46,2016-03-10 11:16:46,39.8922,-83.0392,0.01
A-776,Source2,2,2016-03-10 11:49:37,2016-03-10 12:19:37,41.0224,-83.6503,0.01
A-777,Source2,2,2016-03-11 05:28:48,2016-03-11 05:58:48,39.7421,-84.187,0.01
A-778,Source2,2,2016-03-11 05:48:00,2016-03-11 06:18:00,39.9053,-82.9687,0.01
A-779,Source2,2,2016-03-11 05:57:08,2016-03-11 06:27:08,39.7826,-84.1787,0.01
A-780,Source2,3,2016-03-11 06:07:20,2016-03-11 06:37:20,40.0076,-82.9122,0.01
A-781,Source2,2,2016-03-11 06:20:57,2016-03-11 06:50:57,39.4475,-84.1912,0.0
A-782,Source2,2,2016-03-11 06:27:16,2016-03-11 06:57:16,39.7877,-84.1734,0.01
A-783,Source2,2,2016-03-11 06:36:10,2016-03-11 07:06:10,39.4263,-83.6246,0.01
A-784,Source2,3,2016-03-11 06:46:45,2016-03-11 07:16:45,39.9783,-82.8526,0.01
A-785,Source2,3,2016-03-11 06:53:33,2016-03-11 07:23:33,39.8418,-84.1896,0.01
A-786,Source2,3,2016-03-11 06:52:49,2016-03-11 07:22:49,39.9536,-82.959,0.01
A-787,Source2,2,2016-03-11 07:01:50,2016-03-11 07:31:50,40.0531,-83.0496,0.01
A-788,Source2,3,2016-03-11 07:00:46,2016-03-11 07:30:46,39.9369,-82.8787,0.01
A-789,Source2,2,2016-03-11 07:14:41,2016-03-11 07:44:41,39.7806,-84.1635,0.01
A-790,Source2,3,2016-03-11 07:21:09,2016-03-11 07:51:09,39.7732,-84.1875,0.01
A-791,Source2,2,2016-03-11 07:28:18,2016-03-11 07:58:18,39.7786,-84.2047,0.01
A-792,Source2,2,2016-03-11 07:33:09,2016-03-11 08:03:09,39.793,-84.2061,0.01
A-793,Source2,3,2016-03-11 07:34:31,2016-03-11 08:04:31,39.7704,-84.1949,0.01
A-794,Source2,3,2016-03-11 07:43:20,2016-03-11 08:13:20,39.9764,-83.1192,0.01
A-795,Source2,3,2016-03-11 07:45:37,2016-03-11 08:15:37,39.6395,-84.2314,0.01
A-796,Source2,2,2016-03-11 07:44:58,2016-03-11 08:14:58,39.2326,-84.1593,0.01
A-797,Source2,2,2016-03-11 07:55:41,2016-03-11 08:25:41,39.7466,-84.2391,0.01
A-798,Source2,2,2016-03-11 08:21:01,2016-03-11 08:51:01,39.7428,-84.1825,0.01
A-799,Source2,2,2016-03-11 08:22:43,2016-03-11 08:52:43,39.7545,-84.1593,0.01
A-800,Source2,2,2016-03-11 08:22:11,2016-03-11 08:52:11,39.7499,-84.1394,0.01
A-801,Source2,3,2016-03-11 08:26:41,2016-03-11 08:56:41,40.1009,-82.9841,0.01
A-802,Source2,2,2016-03-11 08:34:44,2016-03-11 09:04:44,39.7728,-84.2019,0.0
A-803,Source2,2,2016-03-11 08:46:39,2016-03-11 09:16:39,39.4925,-84.1318,0.01
A-804,Source2,2,2016-03-11 08:52:44,2016-03-11 09:22:44,39.5709,-84.2517,0.01
A-805,Source2,2,2016-03-11 08:50:20,2016-03-11 09:20:20,39.8343,-82.7438,0.0
A-806,Source2,3,2016-03-11 09:03:36,2016-03-11 09:33:36,39.6228,-84.2299,0.01
A-807,Source2,3,2016-03-11 09:04:29,2016-03-11 09:34:29,39.4299,-84.0797,0.01
A-808,Source2,3,2016-03-11 09:00:30,2016-03-11 09:30:30,41.4074,-81.6468,0.01
A-809,Source2,3,2016-03-11 09:15:53,2016-03-11 09:45:53,41.4244,-81.5787,0.01
A-810,Source2,3,2016-03-11 10:46:46,2016-03-11 11:16:46,39.8922,-83.0392,0.01
A-811,Source2,2,2016-03-11 11:49:37,2016-03-11 12:19:37,41.0224,-83.6503,0.01
A-812,Source2,2,2016-03-14 05:28:48,2016-03-14 05:58:48,39.7421,-84.187,0.01
A-813,Source2,2,2016-03-14 05:48:00,2016-03-14 06:18:00,39.9053,-82.9687,0.01
A-814,Source2,2,2016-03-14 05:57:08,2016-03-14 06:27:08,39.7826,-84.1787,0.01
A-815,Source2,3,2016-03-14 06:07:20,2016-03-14 06:37:20,40.0076,-82.9122,0.01
A-816,Source2,2,2016-03-14 06:20:57,2016-03-14 06:50:57,39.4475,-84.1912,0.0
A-817,Source2,2,2016-03-14 06:27:16,2016-03-14 06:57:16,39.7877,-84.1734,0.01
